Number Of Games,Average Reward,High Score
700,44.77142857142857,195
701,44.8074179743224,195
702,44.75783475783476,195
703,44.793741109530586,195
704,44.92897727272727,195
705,44.87943262411348,195
706,45.01416430594901,195
707,45.12022630834512,195
708,45.09887005649718,195
709,45.218617771509166,195
710,45.309859154929576,195
711,45.49929676511955,195
712,45.70224719101124,195
713,45.63814866760168,195
714,45.74229691876751,195
715,46.12587412587413,195
716,46.298882681564244,195
717,46.373779637377964,195
718,46.65738161559889,195
719,46.74547983310153,195
720,46.861111111111114,195
721,47.0873786407767,195
722,47.18836565096953,195
723,47.219917012448136,195
724,47.32044198895028,195
725,47.47586206896552,195
726,47.548209366391184,195
727,47.4828060522696,195
728,47.55494505494506,195
729,47.55829903978052,195
730,47.67123287671233,195
731,47.60601915184679,195
732,47.63661202185792,195
733,47.76261937244202,195
734,47.77929155313352,195
735,47.91836734693877,195
736,48.04347826086956,195
737,48.01899592944369,195
738,48.06233062330623,195
739,48.10554803788904,195
740,48.16216216216216,195
741,48.178137651821864,195
742,48.15363881401617,195
743,48.60026917900404,195
744,48.56182795698925,195
745,48.5503355704698,195
746,48.5656836461126,195
747,48.59437751004016,195
748,48.663101604278076,195
749,48.65153538050734,195
750,48.666666666666664,195
751,48.695073235685754,195
752,48.84308510638298,195
753,48.831341301460824,195
754,48.95225464190982,195
755,48.966887417218544,195
756,48.91534391534392,195
757,49.03566710700132,195
758,49.1688654353562,195
759,49.1699604743083,195
760,49.14473684210526,195
761,49.32982917214192,195
762,49.30446194225722,195
763,49.37090432503277,195
764,49.55497382198953,195
765,49.673202614379086,195
766,49.80417754569191,195
767,49.85658409387223,195
768,50.078125,195
769,50.286085825747726,195
770,50.493506493506494,195
771,50.570687418936444,195
772,50.59585492227979,195
773,50.685640362225094,195
774,50.81395348837209,195
775,50.92903225806452,195
776,50.91494845360825,195
777,50.93951093951094,195
778,50.951156812339335,195
779,51.10397946084724,195
780,51.32051282051282,195
781,51.40845070422535,195
782,51.38107416879795,195
783,51.36653895274585,195
784,51.42857142857143,195
785,51.35031847133758,195
786,51.38676844783715,195
787,51.41041931385006,195
788,51.40862944162436,195
789,51.444866920152094,195
